DATE_TIME,IRRADIATION_CLEAN,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,DAILY_YIELD_CLEAN,DC_CLEAN,AC_CLEAN
2020-06-08 00:00:00,0.0,23.31643,22.21773421428572,0.0,0.0,0.0
2020-06-08 00:15:00,0.0,23.257477,22.07641986666667,0.0,0.0,0.0
2020-06-08 00:30:00,0.0,23.05741173333333,21.816440933333336,0.0,0.0,0.0
2020-06-08 00:45:00,0.0,22.822715266666663,21.3458352,0.0,0.0,0.0
2020-06-08 01:00:00,0.0,22.663851,20.767582200000003,0.0,0.0,0.0
2020-06-08 01:15:00,0.0,22.5861776,20.7061768,0.0,0.0,0.0
2020-06-08 01:30:00,0.0,22.593149866666668,21.09493413333333,0.0,0.0,0.0
2020-06-08 01:45:00,0.0,22.584224142857146,21.25341378571429,0.0,0.0,0.0
2020-06-08 02:00:00,0.0,22.550337733333336,21.27018826666666,0.0,0.0,0.0
2020-06-08 02:15:00,0.0,22.486499,21.208319133333337,0.0,0.0,0.0
2020-06-08 02:30:00,0.0,22.406974266666666,21.0984478,0.0,0.0,0.0
2020-06-08 02:45:00,0.0,22.321024533333333,21.0637756,0.0,0.0,0.0
2020-06-08 03:00:00,0.0,22.250909466666663,21.1413372,0.0,0.0,0.0
2020-06-08 03:15:00,0.0,22.15685633333333,21.056901000000003,0.0,0.0,0.0
2020-06-08 03:30:00,0.0,22.115911933333336,20.916247533333333,0.0,0.0,0.0
2020-06-08 03:45:00,0.0,22.099921214285715,20.814019357142858,0.0,0.0,0.0
2020-06-08 04:00:00,0.0,22.113940533333327,20.84771533333333,0.0,0.0,0.0
2020-06-08 04:15:00,0.0,22.091783785714288,20.774348642857145,0.0,0.0,0.0
2020-06-08 04:30:00,0.0,21.984562066666665,20.695650066666666,0.0,0.0,0.0
2020-06-08 04:45:00,0.0,21.846445666666664,20.4833924,0.0,0.0,0.0
2020-06-08 05:00:00,0.0,21.70021153333333,20.267336066666665,0.0,0.0,0.0
2020-06-08 05:15:00,0.0,21.57822073333333,20.21853233333333,0.0,0.0,0.0
2020-06-08 05:30:00,0.0,21.538749066666668,20.1673342,0.0,0.0,0.0
2020-06-08 05:45:00,0.0,21.5162558,20.20396513333333,0.0,0.0,0.0
2020-06-08 06:00:00,0.0094697153714285,21.456706357142856,20.32755842857143,0.5,114.25,11.025
2020-06-08 06:15:00,0.0306464463999999,21.47708533333333,20.763635333333333,6.857142857,463.0,44.78571429
2020-06-08 06:30:00,0.0579955505333333,21.680248933333328,21.65212806666667,21.85714286,840.5714286,81.55714286
2020-06-08 06:45:00,0.0781386402,21.8746846,22.385380200000004,45.5,1102.5,107.175
2020-06-08 07:00:00,0.1196465384666666,22.075207466666665,23.212565,75.85714286,1526.0,149.0428571
2020-06-08 07:15:00,0.1471483106666666,22.4391438,25.193231133333327,120.125,1870.75,183.35
2020-06-08 07:30:00,0.18606803,22.7113486,26.3737446,169.0,2349.0,230.3142857
2020-06-08 07:45:00,0.2930392133333333,23.1475484,30.10846553333333,247.0,3789.625,372.1875
2020-06-08 08:00:00,0.3029486386666666,23.706215533333328,33.3340642,346.2857143,4001.571429,393.0714286
